title,image_url,product_link,inner_product_description,table_details
Lost Vape UB Max Series Coil 3-Pack,https://vapewholesaleusa.com/media/amasty/webp/catalog/product/cache/43f793541429a32d73b1b8824ee6323b/l/o/lost-vape-ub-max-coil__1__jpg.webp,https://vapewholesaleusa.com/lost-vape-ub-max-series-coil-3-pack,"Lost Vape UB Max Series Coil 3-Pack
Lost Vape brings you Lost Vape UB Max Series Coil 3-Pack. This is for the UB Max Pod Tank and the Centaurus Quest 200W Kit. Each pack comes with three coils. 
 Features:
Available Size - 0.15ohm, 0.2ohm, 0.3ohm","[{'resistance': '0.3ohm', 'availability': 181, 'unit price': 6.75}, {'resistance': '0.2ohm', 'availability': 218, 'unit price': 6.75}, {'resistance': '0.15ohm', 'availability': 438, 'unit price': 6.75}]"
Lost Vape Prana S Replacement Pod Pack of 4,https://vapewholesaleusa.com/media/amasty/webp/catalog/product/cache/43f793541429a32d73b1b8824ee6323b/p/r/prana-s-pod_jpg.webp,https://vapewholesaleusa.com/lost-vape-prana-s-replacement-pod-pack-of-4,"LOST VAPE PRANA S REPLACEMENT POD PACK OF 4
Discover the Lost Vape PRANA S Replacement Pods, featuring a 2mL refillable capacity, silicone stopper side fill system, and integrated 1.4ohm mesh coil. 
Features:
2mL Refillable Pod
Side Fill System - Silicone Stoppered
Integrated 1.4ohm Coil
Snap-In Pod Connection","[{'resistance': '1.4ohm', 'availability': 48, 'unit price': 9.99}]"
Lost Vape Orion Q Pod Cartridge 2 Pack,https://vapewholesaleusa.com/media/amasty/webp/catalog/product/cache/43f793541429a32d73b1b8824ee6323b/l/o/lost-vape-orion-q-refillable-pod-2-pack_jpg.webp,https://vapewholesaleusa.com/lost-vape-orion-q-pod-cartridge-2-pack,"Lost Vape Orion Q Pod Cartridges (2-Pack)
The Lost Vape Orion Q (Quest) Replacement Pod Cartridges are brilliantly designed 2mL refillable cartridge built with an AFC drip tip and introducing a 1.0ohm KTR Atomizer. Comes in a pack of two (2) pods.
Features:
• 2mL Refillable Pod Cartridge Desig
• Each Pod Lasts About 400 Puffs Per Pod
• 1.0ohm KTR Orion Pod - Kanthal
• MTL Delrin Widebore Drip Tip
• Airflow Control Drip Tip: Direct-Lung and Mouth-to-Lung
• Organic Cotton
• Proprietary Pod Cartridge Installation","[{'resistance': '1.0ohm', 'availability': 29, 'unit price': 6.08}]"
Lost Vape Thelema Quest Kit,https://vapewholesaleusa.com/media/amasty/webp/catalog/product/cache/43f793541429a32d73b1b8824ee6323b/3/4/34d7d2575d717eb5eefcceac2deff57_png.webp,https://vapewholesaleusa.com/lost-vape-thelema-quest-kit,"Lost Vape Thelema Quest Kit
Lost Vape THELEMA QUEST 200W Starter Kit, featuring dual 18650 batteries (sold separately), 5-200W output range, and is paired with the UB Pro Pod Tank. Outfitted with the QUEST 2.0 Chipset, the THELEMA Quest Kit has an wattage output range of 5-200W and offers a temperature control suite for those that prefer a tailored vapor output. Constructed from durable zinc-alloy, the chassis of the THELEMA Quest Mod utilizes PC materials for a transparent battery door for a visually striking look. Paired with the UB Pro Pod Tank, the Lost Vape THELEMA Quest Kit utilizes coils from the UB Pro Coil Series, delivering massive flavor and vapor from your favorite eJuice, holding up to 5mL within the side-filled pod.
Quick Links:
Lost Vape UB Pro Coils 3-Pack
MOD FEATURES:
Quest 2.0 Chipset
Dual High-Amp 18650 Batteries – Not Included
Wattage Output Range: 5-200W
Nickel, Titanium, SS Wire Compatibility
Power Mode, TC Mode, Voltage Mode, Bypass Mode
Boost Function – Soft, Norm, Hard
Zinc-Alloy + PC Chassis Construction
Intuitive Firing Button
0.96″ TFT Color Display Screen
Magnetic/Replaceable Battery Door
Low Battery Protection
Check Atomizer Protection
Short-Circuit Protection
Temperature Protection
10 Second Timeout Protection
Threaded 510 Connection
Type-C USB Port
TANK FEATURES:
5mL Pod Capacity
Side Fill System – Silicone Stoppered
Lost Vape UB Pro Coil Series
Press Fit Coil Installation
Dual Slotted Airflow Control Ring
Threaded 510 Connection
INCLUDES:
1 x Thelema Quest Box Mod
1 x UB Pro Pod Tank
1 x 0.15ohm UB Pro P1 Coil
1 x 0.3ohm UB Pro P3 Coil
4 x O-Rings
1 x Type-C Cable
1 x Warranty Card
1 x User Manual","[{'color': 'SS/Clear', 'availability': 1, 'unit price': 42.99}, {'color': 'Green/Clear', 'availability': 4, 'unit price': 42.99}]"
Beard Vape Co Series 60ML,https://vapewholesaleusa.com/media/amasty/webp/catalog/product/cache/43f793541429a32d73b1b8824ee6323b/b/e/beard-vape-co-series-6ml_jpg.webp,https://vapewholesaleusa.com/beard-vape-co-60ml,"Beard Vape Co Series (60mL)
Flavors:
No. 00 - Tobacco | Cappuccino
No. 05 - Strawberry | Cheesecake
No. 24 - Malt | Salted Caramel
No. 32 - Cinnamon | Funnel Cake
No. 42 - Fruity | Whipped Cream
No. 64 - Blue Raspberry | Hibiscus
No. 71 - Peach
No. 99 - Lemon | Raspberry | Cookie
Features:
Bottle Size - 60mL Unicorn Bottle
Available Nicotine - 0mg | 3mg | 6mg
VG/PG Ratio - 70VG/30PG","[{'nicotine level': '0mg', 'flavor': 'No. 00', 'availability': 118, 'unit price': 9.25}, {'nicotine level': '0mg', 'flavor': 'No. 05', 'availability': 136, 'unit price': 9.25}, {'nicotine level': '0mg', 'flavor': 'No. 24', 'availability': 74, 'unit price': 9.25}, {'nicotine level': '0mg', 'flavor': 'No. 32', 'availability': 69, 'unit price': 9.25}, {'nicotine level': '0mg', 'flavor': 'No. 42', 'availability': 201, 'unit price': 9.25}, {'nicotine level': '0mg', 'flavor': 'No. 71', 'availability': 68, 'unit price': 9.25}, {'nicotine level': '3mg', 'flavor': 'No. 00', 'availability': 247, 'unit price': 9.25}, {'nicotine level': '3mg', 'flavor': 'No. 05', 'availability': 531, 'unit price': 9.25}, {'nicotine level': '3mg', 'flavor': 'No. 24', 'availability': 163, 'unit price': 9.25}, {'nicotine level': '3mg', 'flavor': 'No. 32', 'availability': 900, 'unit price': 9.25}, {'nicotine level': '3mg', 'flavor': 'No. 42', 'availability': 31, 'unit price': 9.25}, {'nicotine level': '3mg', 'flavor': 'No. 71', 'availability': 110, 'unit price': 9.25}, {'nicotine level': '6mg', 'flavor': 'No. 00', 'availability': 775, 'unit price': 9.25}, {'nicotine level': '6mg', 'flavor': 'No. 05', 'availability': 344, 'unit price': 9.25}, {'nicotine level': '6mg', 'flavor': 'No. 24', 'availability': 350, 'unit price': 9.25}, {'nicotine level': '6mg', 'flavor': 'No. 32', 'availability': 579, 'unit price': 9.25}, {'nicotine level': '6mg', 'flavor': 'No. 42', 'availability': 2, 'unit price': 9.25}, {'nicotine level': '6mg', 'flavor': 'No. 71', 'availability': 74, 'unit price': 9.25}]"
Lost Vape Ursa Mini Pod Kit,https://vapewholesaleusa.com/media/amasty/webp/catalog/product/cache/43f793541429a32d73b1b8824ee6323b/l/o/lostvapeursaminikit20210722_2048x_jpg.webp,https://vapewholesaleusa.com/lost-vape-ursa-mini-pod-kit,"Lost Vape Ursa Mini Pod Kit
Lost Vape URSA Mini Pod Kit, featuring a 1200mAh battery, 5-30W output range, and utilizes coils from the Lost Vape UB Lite Series. Constructed from durable zinc-alloy, the URSA Mini is a compact portable pod system, offering compatibility with the UB Lite Coil Series. Below the magnetic pod sits a dual slotted airflow control ring to deliver a controlled flow of air to the center of the coil. Outputting between 5-30W, the URSA Mini Pod Kit makes full use of the 1200mAh battery to deliver outstanding vapor and flavor.
 Quick Links:
Lost Vape UB Lite Coil 5-Pack
FEATURES:
Quest Chipset
Integrated 1200mAh Rechargeable Battery
Wattage Output Range: 5-30W
Zinc-Alloy Chassis Construction
Intuitive Firing Button
0.69″ OLED Display Screen
Two Adjustment Buttons
Bottom Fill System – Silicone Stoppered
Lost Vape UB Lite Coil Series
0.4ohm UB Lite L1 Coil
1.0ohm UB Lite L6 Coil
Press-Fit Coil Installation
Magnetic Pod Connection
Type-C USB Port
INCLUDES:
1 x URSA Mini Pod Kit
1 x Type-C Charging Cable
1 x 0.4ohm UB Lite L1 Coil
1 x 1.0ohm UB Lite L6 Coil
1 x Warranty Card
1 x User Manual","[{'color': 'Phantom Green', 'availability': 3, 'unit price': 20.0}, {'color': 'Phantom Red', 'availability': 1, 'unit price': 20.0}]"
Lost Vape Ursa S Pod Kit,https://vapewholesaleusa.com/media/amasty/webp/catalog/product/cache/43f793541429a32d73b1b8824ee6323b/l/o/lost-vape-ursa-s-pod-kit-all-color_jpg.webp,https://vapewholesaleusa.com/lost-vape-ursa-s-pod-kit,n/a,"[{'color': 'Rose Red', 'availability': 1, 'unit price': 7.99}, {'color': 'Lemon Yellow', 'availability': 2, 'unit price': 7.99}, {'color': 'Stone Grey', 'availability': 3, 'unit price': 7.99}]"
Vandy Vape Rhino Pod Kit,https://vapewholesaleusa.com/media/amasty/webp/catalog/product/cache/43f793541429a32d73b1b8824ee6323b/1/5/1551663079502_.pic_1_jpg.webp,https://vapewholesaleusa.com/vandy-vape-rhino-pod-kit,"VANDY VAPE RHINO POD KIT
Vandy Vape Rhino Pod Kit has a built-in 1200mAh battery for a long time single charge giving you a longer-lasting experience.
Colors:
Brown Blue Leather
All Black Leather
White Leather
Red Green Leather
Red Wine Leather
Gray Leather
Features:
Type-C
1200mAh Built-in Battery
Compatible with: 0.3Ω(30-45W)VVC-30 / 0.6Ω(18-26W)VVC-60 / 0.9Ω(9-16W)VVC-90 / 1.2Ω(7-13W)VVC-120
Embedded Cartridge
50W max Power
4ml
Support MTL/DL
Includes:
1 x Rhino Pod
2 x VVC Coil
1 x Type-C Cable
1 x DL Drip Tip
1 x Coil Tool
1 x Instruction Manual","[{'color': 'Brown Blue Leather', 'availability': 2, 'unit price': 28.25}, {'color': 'Red Green Leather', 'availability': 5, 'unit price': 28.25}]"
All Star Vape 30000 Puffs 19mL Disposable,https://vapewholesaleusa.com/media/amasty/webp/catalog/product/cache/43f793541429a32d73b1b8824ee6323b/a/l/all_star_vape_30000_puffs_19ml_disposable_png.webp,https://vapewholesaleusa.com/all-star-vape-30000-puffs-19ml-disposable,"ALL STAR VAPE 30000 PUFFS 19ML DISPOSABLE
Get up to 30,000 puffs with the All Star Vape Disposable. This high-capacity vape features an extremely smooth and consistent flavor with utterly hassle-free vaping, holding 19mL and 50mg of nicotine in strength. Ready to go, pre-filled, and ready for satisfaction on-the-go, this disposable vape is sure to hit the spot.
 Flavors:
Blue Razz Gummy A sweet and tangy blue raspberry flavor with a chewy candy twist.
Cool Mint Crisp, refreshing mint with a smooth and icy finish.
Double Apple Shisha A rich blend of sweet red and tart green apple with a shisha twist.
Gummy Bears Classic fruity gummy candy flavor bursting with sweetness.
Passion Fruit Lychee A tropical fusion of tangy passion fruit and juicy lychee.
Pink Lemonade Tart lemons blended with a sweet and fizzy pink twist.
Strawberry Watermelon Juicy strawberries combined with refreshing watermelon.
Tropical Fruit A medley of exotic tropical fruits delivering a sweet and juicy experience.
Watermelon Ice Crisp watermelon flavor with a chilling icy finish.
Whisky Cigar A smoky cigar flavor with hints of smooth whisky undertones.
Features:
E-Liquid: 19mL
Nicotine Strength: 50mg
Puff Count: 30000
360 Screen View 
 ",[]
Lost Vape Centaurus Quest 200W Mod,https://vapewholesaleusa.com/media/amasty/webp/catalog/product/cache/43f793541429a32d73b1b8824ee6323b/l/o/lost-vape-centaurus-q200-mod__3__jpg.webp,https://vapewholesaleusa.com/lost-vape-centaurus-quest-200w-mod,"Lost Vape Centaurus Quest 200W Mod
The Lost Vape Centaurus Quest 200W Mod, equipped with a max power output of 200w and Dual external 18650 Battery (Not Included). Constructed from durable zinc-aluminum alloy and Stainless Steel for optimized durability and texture. 
 Features:
Power Output - 200w 
Type-C Fast Charging
Replaceable side panel
Quest 2.0 Chip
Durable Zinc-Aluminum Alloy
Stainless Steel Body","[{'color': 'Black/Carbon Fiber', 'availability': 3, 'unit price': 41.75}, {'color': 'Royal Blue/Wave Coral', 'availability': 4, 'unit price': 41.75}]"
Lost Vape UB Mini Replacement Coils 5-Pack,https://vapewholesaleusa.com/media/amasty/webp/catalog/product/cache/43f793541429a32d73b1b8824ee6323b/l/o/lost_vape_ub_mini_coil_jpg.webp,https://vapewholesaleusa.com/lost-vape-ub-mini-replacement-coils-5-pack,"Lost Vape UB Mini Replacement Coils 5-Pack
Check out the Lost Vape UB Mini Coils (5-Pack), offering 0.8ohm and 1.2ohm resistance coils to produce flavor and vapor from your favorite e-juice. Powers the Orion Mini Pod System.
 Quick Link:
Lost Vape Orion Mini Pod Kit
  ","[{'resistance': 'S1 0.8ohm', 'availability': 110, 'unit price': 8.25}, {'resistance': 'S2 1.0ohm', 'availability': 158, 'unit price': 8.25}]"
Beard Vape Co Salt Series 30ML,https://vapewholesaleusa.com/media/amasty/webp/catalog/product/cache/43f793541429a32d73b1b8824ee6323b/b/e/beard-vape-co-salt-30mlpg_1_jpg.webp,https://vapewholesaleusa.com/beard-vape-co-salt-series-30ml,Beard Vape Co Salt Series (30mL) Flavors: • No. 00 - Tobacco | Cappuccino • No. 05 - Strawberry | Cheesecake • No. 32 - Cinnamon | Funnel Cake • No. 42 - Fruity | Whipped Cream • No. 71 - Peach Features: • Bottle Size - 30mL Unicorn Bottle • Available Nicotine - 30mg | 50mg • VG/PG Ratio - 50VG/50PG,"[{'nicotine level': '50mg', 'flavor': 'No. 00', 'availability': 177, 'unit price': 7.76}, {'nicotine level': '50mg', 'flavor': 'No. 05', 'availability': 430, 'unit price': 7.76}, {'nicotine level': '50mg', 'flavor': 'No. 32', 'availability': 650, 'unit price': 7.43}, {'nicotine level': '50mg', 'flavor': 'No. 42', 'availability': 377, 'unit price': 7.76}, {'nicotine level': '50mg', 'flavor': 'No. 71', 'availability': 68, 'unit price': 7.43}, {'nicotine level': '30mg', 'flavor': 'No. 00', 'availability': 239, 'unit price': 7.43}, {'nicotine level': '30mg', 'flavor': 'No. 05', 'availability': 660, 'unit price': 7.43}, {'nicotine level': '30mg', 'flavor': 'No. 32', 'availability': 703, 'unit price': 7.76}, {'nicotine level': '30mg', 'flavor': 'No. 42', 'availability': 7, 'unit price': 7.76}, {'nicotine level': '30mg', 'flavor': 'No. 71', 'availability': 25, 'unit price': 7.43}]"
Lost Vape Ursa Baby 2 Pod System Kit,https://vapewholesaleusa.com/media/amasty/webp/catalog/product/cache/43f793541429a32d73b1b8824ee6323b/l/o/lost_vape_ursa_baby_2_kit_jpg.webp,https://vapewholesaleusa.com/lost-vape-ursa-baby-2-pod-system-kit,"Ursa Baby 2 Kit is designed with fashionable and distinctive appearance. It is powered by Lost Vape Quest Chip and a built-in 900mAh battery with 22W max. It supports auto draw activation and has up to 33% airflow control space. It features 1.3-inch eye-catching back-lit panel display to bring you pleasure vaping experience. The interactive lighting effect can also capture every vaping moment. It is compatible with Ursa Pod Cartridge that features 2.5ml capacity, easy side filling system and leakproof design.","[{'color': 'Tech Pinkx Fancy Maze', 'availability': 11, 'unit price': 19.0}]"
Lost Vape URSA Pro 7mL Pod,https://vapewholesaleusa.com/media/amasty/webp/catalog/product/cache/43f793541429a32d73b1b8824ee6323b/e/9/e9c03fbf0bb1a394459182bad276194_png.webp,https://vapewholesaleusa.com/lost-vape-ursa-pro-pod-tank,"Designed for use with the Lost Vape Ursa Quest Kit, this replacement pod is a 7ml e-liquid capacity pod compatible with UB Pro coils. Sold in a single pack. This pod requires the Lost Vape URSA Quest Multi Airflow Control Base in order to connect to the kit (included in the kit and sold separately).
Quick Links:
Lost Vape URSA Quest Multi Kit
Lost Vape URSA Quest Multi Airflow Control Base 1 PC
Lost Vape Ultra Boost Pro Coil - 3 Pk
Features:
Capacity: 7ML
Compatible with UB Pro Coils
UB Pro M1 Coil 0.15Ω
UB Pro M2 Coil 0.3Ω
UB Pro RBA Coil
Package Content
1 x Lost Vape URSA Pro Pod Tank
  ","[{'volume': '7mL', 'availability': 3, 'unit price': 3.49}]"
Vandy Vape Kylin M Mesh Coils,https://vapewholesaleusa.com/media/amasty/webp/catalog/product/cache/43f793541429a32d73b1b8824ee6323b/v/a/vandy-vape-kylin-m-mesh-coils-dual-mesh_jpg.webp,https://vapewholesaleusa.com/vandy-vape-kylin-m-mesh-coils,n/a,"[{'resistance': 'Ka1 Mesh', 'unit per pack': '10-Pack', 'availability': 33, 'unit price': 2.5}]"
Vandy Vape Jackaroo Pod Kit,https://vapewholesaleusa.com/media/amasty/webp/catalog/product/cache/43f793541429a32d73b1b8824ee6323b/1/5/1571663081905_.pic_1_jpg.webp,https://vapewholesaleusa.com/vandy-vape-jackaroo-pod-kit,"VANDY VAPE JACKAROO POD KIT
Vandy Vape Jackaroo Pod Kit is shockproof/waterproof it also has a built-in 2000 mAh battery. You can also do a DL and MTL setup for this kit for your style of vaping.
Color:
Obsidian Black
Carbon Fiber Black
Carbon Fiber Silver
Glacier Silver
Haze Red
Sea Cerulean
Black Warrior
Aurora Violet
Features:
Type-C
4.5ml
Waterproof
max 70W
Mesh coil
Shock Proof
2000mAh battery Built-in
Supports DL and MTL
Upgraded Vandy Chip
Top Airflow
Compatible with: 0.3Ω(30-45W)VVC-30 / 0.6Ω(18-26W)VVC-60 / 0.9Ω(9-16W)VVC-90 / 1.2Ω(7-13W)VVC-120
 Includes:
1 x Jackaroo Pod Kit
1 x Instruction Manual
2 x VVC Coil
1 x Type-C
1 x Coil Tool
1 x MTL Drip Tip","[{'color': 'Black Warrior', 'availability': 3, 'unit price': 35.0}]"
Lost Vape Thelema Quest Mod,https://vapewholesaleusa.com/media/amasty/webp/catalog/product/cache/43f793541429a32d73b1b8824ee6323b/l/o/lost-vape-thelema-quest-mod__1__jpg.webp,https://vapewholesaleusa.com/lost-vape-thelema-quest-mod,"Lost Vape Thelema Quest Mod
The Lost Vape THELEMA Quest 200W Box Mod, featuring the Quest 2.0 Chipset, 5-200W output range, and uses a pair of high-amp 18650 batteries (sold separately). Constructed from durable zinc-alloy, the chassis of the THELEMA Quest 200W Mod offers a see-through transparent PC battery door for a visually striking look. Delivering up to 200W output, thanks to the Quest 2.0 Chipset, the Thelema Quest Mod can also access a temperature control suite to deliver a carefully tailored output.
 Quick Links:
Lost Vape Thelema Quest Kit
FEATURES:
Quest 2.0 Chipset
Dual High-Amp 18650 Batteries (Not Included)
Wattage Output Range: 5-200W
Nickel, Titanium, SS Wire Compatibility
Power Mode, TC Mode, Votlage Mode, Bypass Mode
Boost Function – Soft, Norm, Hard
Intuitive Firing Button
0.96″ TFT Color Display Screen
Magnetic/Replaceable Battery Door
Low Battery Protection
Check Atomizer Protection
Short-Circuit Protection
Temperature Protection
10 Second Timeout Protection
Threaded 510 Connection
Type-C USB Port
INCLUDES:
1 x Thelema Quest Box Mod
1 x Type-C Cable
1 x Warranty Card
1 x User Manual","[{'color': 'Green/Clear', 'availability': 4, 'unit price': 39.0}]"
Lost Vape Centaurus Quest 200W Kit,https://vapewholesaleusa.com/media/amasty/webp/catalog/product/cache/43f793541429a32d73b1b8824ee6323b/l/o/lost-vape-centaurus-quest-200w-kitub-max-pod-tank-ver__75352_png.webp,https://vapewholesaleusa.com/lost-vape-centaurus-quest-200w-kit,n/a,"[{'style': 'UB Max Pod Tank', 'color': 'Black/Carbon Fiber', 'availability': 1, 'unit price': 50.5}, {'style': 'UB Max Pod Tank', 'color': 'Matte Red/Carbon Fiber', 'availability': 1, 'unit price': 50.5}, {'style': 'UB Max Pod Tank', 'color': 'Sierra Blue Carbon Fiber', 'availability': 7, 'unit price': 50.5}, {'style': 'UB Max Pod Tank', 'color': 'SS/Teak Wood', 'availability': 2, 'unit price': 50.5}, {'style': 'UB Max Pod Tank', 'color': 'Sakura Pink/Wave Pastel', 'availability': 2, 'unit price': 50.5}, {'style': 'UB Max Pod Tank', 'color': 'Royal Blue/Wave Coral', 'availability': 4, 'unit price': 50.5}, {'style': 'Centarus Sub-Ohm Tank', 'color': 'Black/Carbon Fiber', 'availability': 4, 'unit price': 50.5}, {'style': 'Centarus Sub-Ohm Tank', 'color': 'Matte Red/Carbon Fiber', 'availability': 5, 'unit price': 50.5}, {'style': 'Centarus Sub-Ohm Tank', 'color': 'Gold/Teak Wood', 'availability': 4, 'unit price': 50.5}, {'style': 'Centarus Sub-Ohm Tank', 'color': 'Sakura Pink/Wave Pastel', 'availability': 1, 'unit price': 50.5}, {'style': 'Centarus Sub-Ohm Tank', 'color': 'Royal Blue/Wave Coral', 'availability': 4, 'unit price': 50.5}]"
Lost Vape Ursa Pro Replacement Pod 2.5mL,https://vapewholesaleusa.com/media/amasty/webp/catalog/product/cache/43f793541429a32d73b1b8824ee6323b/d/9/d9e2dee617a2a1eb0db38f80c54e2cc_png.webp,https://vapewholesaleusa.com/lost-vape-ursa-pro-replacement-pod-2-5ml,"Lost Vape Ursa Pro Replacement Pod 2.5mL
Lost Vape Ursa Pro Replacement Pod features a 2.5mL E-juice capacity, an easy side filling system, and adjustable airflow. It is compatible with Lost Vape Ursa Pro Pod Kit and UB Mini S1 0.8Ω Coil and UB Mini S2 1.0Ω Coil.
 Features:
Designed For Lost Vape Ursa Pro Pod Kit
2.5mL Juice Capacity
Side Filling System
Resistance: 1.0ohm, 0.8ohm, 0.6ohm","[{'unit per pack': '1-Pack', 'resistance': 'Empty Pod', 'availability': 4, 'unit price': 1.75}]"
Lost Vape Lyra Pod Set 1 Pod + 2 Coils,https://vapewholesaleusa.com/media/amasty/webp/catalog/product/cache/43f793541429a32d73b1b8824ee6323b/l/o/lostvape-lyra-pod-set_w_coils_jpg.webp,https://vapewholesaleusa.com/lost-vape-lyra-pod-set-1-pod-2-coils,"Lost Vape Lyra Pod Set (1 Pod + 2 Coils)
The Lost Vape Lyra Replacement Pod Cartridge is specifically designed for the Lost Vape Lyra Pod Kit. It features a 2ml E-juice capacity. With a cleverly implemented top-fill design, you can see the dual top fill ports hidden beneath the removable mouthpiece cover, helping to prevent any leakage. Each Lyra replacement pod comes with one of each Lyra replacement coil heads: 0.6Ω mesh coil head and 1.2Ω regular coil.
Links:
Lost Vape Lyra Pod System Kit
Lost Vape Lyra Coils (5-Pack)
Features:
• 2mL Capacity Pod
• Top Fill System - Dual Port
• Mouthpiece Cover Hides Coil and Fill Ports
• Lost Vape Lyra Coil Series
• 0.6ohm Mesh Coil
• 1.4ohm MTL Coil
• Threaded Top Connection
Includes:
• 1 Lyra Pod Cartridge
• 1 Lyra 0.6Ω Mesh Coil
• 1 Lyra 1.2Ω Regular Coil","[{'color': 'Blue', 'availability': 2, 'unit price': 3.7}]"
Lost Vape Gemini Hybrid Replacement Pod,https://vapewholesaleusa.com/media/amasty/webp/catalog/product/cache/43f793541429a32d73b1b8824ee6323b/g/e/gemini-hybrid-replacement-pod_jpg.webp,https://vapewholesaleusa.com/lost-vape-gemini-hybrid-replacement-pod,"Lost Vape Gemini Hybrid Replacement Pod | 1pc.
Lost Vape GEMINI Hybrid Replacement Pods, featuring a side-filled refillable pod capacity and compatibility with ULTRA Boost Coils.
Links:
Lost Vape Gemini Hybrid Kit
Lost Vape Ultra Boost Coils
Features:
• 4mL Refillable Pod Capacity
• Side Fill System - Silicone Stoppered
• Lost Vape ULTRA Boost Coil Series
• Press Fit Coil Installation
Includes: 
• 1 Pod",['n/a']
Beard Vape Co Series 120mL,https://vapewholesaleusa.com/media/amasty/webp/catalog/product/cache/43f793541429a32d73b1b8824ee6323b/b/e/beard-vape-co-series-120ml-group_jpg.webp,https://vapewholesaleusa.com/beard-vape-co-series-120ml,"Beard Vape Co Series 120mL
Flavors:
No. 00 - Tobacco Cappuccino
No. 05 - Strawberry Cheesecake
No. 24 - Malt Salted Caramel
No. 32 - Cinnamon Funnel Cake
No. 42 - Fruity Whipped Cream
No. 64 - Blue Raspberry Hibiscus
No. 71 - Peach
No. 99 - Lemon Raspberry Cookie
 Features:
Bottle Size - 120mL Unicorn Bottle
Available Nicotine - 0mg | 3mg | 6mg","[{'nicotine level': '0mg', 'flavor': 'No. 00', 'availability': 224, 'unit price': 8.1}, {'nicotine level': '0mg', 'flavor': 'No. 05', 'availability': 211, 'unit price': 8.1}, {'nicotine level': '0mg', 'flavor': 'No. 24', 'availability': 133, 'unit price': 8.1}, {'nicotine level': '0mg', 'flavor': 'No. 32', 'availability': 1203, 'unit price': 8.1}, {'nicotine level': '0mg', 'flavor': 'No. 42', 'availability': 93, 'unit price': 8.1}, {'nicotine level': '0mg', 'flavor': 'No. 71', 'availability': 129, 'unit price': 8.1}, {'nicotine level': '3mg', 'flavor': 'No. 00', 'availability': 1879, 'unit price': 8.1}, {'nicotine level': '3mg', 'flavor': 'No. 05', 'availability': 2105, 'unit price': 8.1}, {'nicotine level': '3mg', 'flavor': 'No. 24', 'availability': 1498, 'unit price': 8.1}, {'nicotine level': '3mg', 'flavor': 'No. 32', 'availability': 7521, 'unit price': 8.1}, {'nicotine level': '3mg', 'flavor': 'No. 42', 'availability': 366, 'unit price': 8.1}, {'nicotine level': '3mg', 'flavor': 'No. 71', 'availability': 767, 'unit price': 8.1}, {'nicotine level': '6mg', 'flavor': 'No. 00', 'availability': 1611, 'unit price': 8.1}, {'nicotine level': '6mg', 'flavor': 'No. 05', 'availability': 605, 'unit price': 8.1}, {'nicotine level': '6mg', 'flavor': 'No. 24', 'availability': 1830, 'unit price': 8.1}, {'nicotine level': '6mg', 'flavor': 'No. 32', 'availability': 4218, 'unit price': 8.1}, {'nicotine level': '6mg', 'flavor': 'No. 42', 'availability': 464, 'unit price': 8.1}, {'nicotine level': '6mg', 'flavor': 'No. 71', 'availability': 385, 'unit price': 8.1}]"
Lost Vape Thelema Replacement Pod 1 PC,https://vapewholesaleusa.com/media/amasty/webp/catalog/product/cache/43f793541429a32d73b1b8824ee6323b/l/o/lost_vape_thelema_empty_replacement_pod_cartridge_jpg.webp,https://vapewholesaleusa.com/lost-vape-thelema-replacement-pod-1-pc,"Lost Vape Thelema Replacement Pod | 1pc.
Check out the Lost Vape THELEMA Replacement Pods, featuring a 4mL refillable capacity, top fill system, and is compatible with the ULTRA Boost Coil Series.
Links:
Lost Vape Thelema Kit
Lost Vape Ultra Boost Coils
Features:
• 4mL Refillable Pod Capacity
• Top Fill System - Silicone Stoppered
• Lost Vape ULTRA Boost Coil Series
• Press Fit Coil Installation
• Adjustable Airflow Control Ring
• Magnetic Pod Connection
Includes: 
• 1 Pod",['n/a']
Lost Vape Orion Q-Ultra Pods 2mL 2 Pack,https://vapewholesaleusa.com/media/amasty/webp/catalog/product/cache/43f793541429a32d73b1b8824ee6323b/l/o/lost_vape_orion_q-ultra_pods_jpeg.webp,https://vapewholesaleusa.com/lost-vape-orion-q-ultra-pods-2ml-2-pack,"Lost Vape Orion Q-Ultra Pods (2-Pack) 
2mL Refillable Pod Capacity
• Threaded Top Fill System
• Ergonomic Drip Tip
• Airflow Adjustable Drip Tip - Dual Slotted
• Lost Vape Orion ULTRA Coil Series
• 0.3ohm Ultra Boost M1 Coil - rated for 30-40W
• 0.6ohm Ultra Boost M2 Coil - rated for 20-28W
• 1.0ohm Ultra Boost MTL Coil - rated for 8-15W
• 0.15-3.0ohm RBA Coil - Sold Separately
• Press-Fit Coil Installation
• Comes in a pack of two (2)",['n/a']
